creation_date,id,event_name,close_time,identity_id,metadata
2015-01-31T21:53:39.678Z,90190100000000000,open,"""2015-01-31T21:55:25.744Z""",86623100000000000,"{""ip"":""166.170.35.205"",""referred"":false}"
2015-01-31T21:53:12.148Z,90190000000000000,open,null,89908900000000000,"{""ip"":""66.44.22.172"",""referred"":false}"
2015-01-31T21:53:07.668Z,90190000000000000,open,null,89908900000000000,"{""ip"":""70.192.209.208"",""referred"":false}"
2015-01-31T21:52:49.769Z,90189900000000000,open,"""2015-01-31T21:53:04.713Z""",90189900000000000,"{""ip"":""73.163.110.246"",""referred"":false}"
2015-01-31T21:49:12.001Z,90189000000000000,open,null,86623100000000000,"{""ip"":""166.170.33.216"",""referred"":false}"
2015-01-31T21:47:24.172Z,90188500000000000,open,"""2015-01-31T21:48:59.819Z""",90188200000000000,"{""ip"":""172.254.118.65"",""referred"":false}"
2015-01-31T21:46:17.434Z,90188200000000000,open,"""2015-01-31T21:47:23.944Z""",90188200000000000,"{""ip"":""172.254.118.65"",""referred"":false}"
2015-01-31T21:46:05.821Z,90188200000000000,install,"""2015-01-31T21:46:05.945Z""",90188200000000000,"{""ip"":""172.254.118.65"",""referred"":false}"
2015-01-31T21:38:38.213Z,90186300000000000,open,"""2015-01-31T21:38:39.124Z""",87386400000000000,"{""ip"":""73.163.92.216"",""referred"":false}"
2015-01-31T21:35:57.462Z,90185600000000000,open,"""2015-01-31T21:36:50.296Z""",87386400000000000,"{""ip"":""73.163.92.216"",""referred"":false}"
2015-01-31T21:35:32.243Z,90185500000000000,open,"""2015-01-31T21:35:33.317Z""",87386400000000000,"{""ip"":""73.163.92.216"",""referred"":false}"
2015-01-31T21:34:49.751Z,90185400000000000,install,"""2015-01-31T21:34:55.663Z""",90185400000000000,"{""ip"":""100.36.179.95"",""referred"":false}"
2015-01-31T21:32:53.813Z,90184900000000000,open,"""2015-01-31T21:33:58.260Z""",87386400000000000,"{""ip"":""73.163.92.216"",""referred"":false}"
2015-01-31T21:31:35.298Z,90184500000000000,open,"""2015-01-31T21:31:35.315Z""",90148800000000000,"{""ip"":""166.170.33.121"",""referred"":false}"
2015-01-31T21:30:47.114Z,90184300000000000,open,"""2015-01-31T21:32:31.471Z""",88665000000000000,"{""ip"":""69.250.163.240"",""referred"":false}"
2015-01-31T21:29:15.872Z,90184000000000000,open,"""2015-01-31T21:29:41.831Z""",null,"{""ip"":""205.197.242.142"",""referred"":false}"
2015-01-31T21:27:16.571Z,90183400000000000,open,"""2015-01-31T21:28:44.406Z""",90182600000000000,"{""ip"":""98.204.31.129"",""referred"":false}"
2015-01-31T21:26:34.322Z,90183300000000000,open,"""2015-01-31T21:27:15.249Z""",90182600000000000,"{""ip"":""98.204.31.129"",""referred"":false}"
2015-01-31T21:26:29.586Z,90183300000000000,open,"""2015-01-31T21:26:32.281Z""",90182600000000000,"{""ip"":""98.204.31.129"",""referred"":false}"
2015-01-31T21:23:42.997Z,90182600000000000,install,"""2015-01-31T21:26:25.111Z""",90182600000000000,"{""ip"":""98.204.31.129"",""referred"":false}"
2015-01-31T21:19:40.130Z,90181500000000000,open,"""2015-01-31T21:19:54.858Z""",90181500000000000,"{""ip"":""108.213.214.58"",""referred"":false}"
2015-01-31T21:19:33.544Z,90181500000000000,install,"""2015-01-31T21:19:34.203Z""",90181500000000000,"{""ip"":""108.213.214.58"",""referred"":false}"
2015-01-31T21:15:50.800Z,90180600000000000,open,"""2015-01-31T21:19:16.083Z""",90175800000000000,"{""ip"":""66.87.84.45"",""referred"":false}"
2015-01-31T21:12:15.442Z,90179700000000000,open,"""2015-01-31T21:12:33.706Z""",90179100000000000,"{""ip"":""173.66.62.33"",""referred"":false}"
2015-01-31T21:10:12.658Z,90179200000000000,open,"""2015-01-31T21:12:14.450Z""",90179100000000000,"{""ip"":""173.66.62.33"",""referred"":false}"
2015-01-31T21:10:03.562Z,90179100000000000,install,"""2015-01-31T21:10:03.965Z""",90179100000000000,"{""ip"":""173.66.62.33"",""referred"":false}"
2015-01-31T21:08:11.288Z,90178600000000000,install,"""2015-01-31T21:12:28.066Z""",90178600000000000,"{""ip"":""99.46.200.39"",""referred"":false}"
2015-01-31T21:01:55.626Z,90177100000000000,open,"""2015-01-31T21:02:08.781Z""",90175800000000000,"{""ip"":""66.87.84.45"",""referred"":false}"
2015-01-31T20:59:24.602Z,90176400000000000,open,"""2015-01-31T21:02:13.385Z""",90176200000000000,"{""ip"":""71.246.199.25"",""referred"":false}"
2015-01-31T20:59:01.542Z,90176300000000000,open,"""2015-01-31T20:59:01.908Z""",90176200000000000,"{""ip"":""71.246.199.25"",""referred"":false}"
2015-01-31T20:58:30.873Z,90176200000000000,open,"""2015-01-31T20:58:45.263Z""",90176200000000000,"{""ip"":""71.246.199.25"",""referred"":false}"
2015-01-31T20:58:24.014Z,90176200000000000,install,"""2015-01-31T20:58:24.628Z""",90176200000000000,"{""ip"":""71.246.199.25"",""referred"":false}"
2015-01-31T20:56:50.244Z,90175800000000000,open,"""2015-01-31T20:59:51.109Z""",90175800000000000,"{""ip"":""66.87.84.45"",""referred"":false}"
2015-01-31T20:56:45.872Z,90175800000000000,install,"""2015-01-31T20:56:46.029Z""",90175800000000000,"{""ip"":""66.87.84.45"",""referred"":false}"
2015-01-31T20:51:56.486Z,90174600000000000,install,null,90174600000000000,"{""ip"":""70.192.195.147"",""referred"":false}"
2015-01-31T20:38:09.419Z,90171100000000000,open,"""2015-01-31T20:53:17.027Z""",null,"{""ip"":""205.197.242.142"",""referred"":false}"
2015-01-31T20:37:06.802Z,90170800000000000,open,"""2015-01-31T20:37:12.754Z""",89092400000000000,"{""ip"":""174.236.192.73"",""referred"":false}"
2015-01-31T20:33:44.748Z,90170000000000000,open,"""2015-01-31T20:33:55.643Z""",89092400000000000,"{""ip"":""174.236.192.73"",""referred"":false}"
2015-01-31T20:22:21.929Z,90167100000000000,open,"""2015-01-31T20:22:25.380Z""",90164100000000000,"{""ip"":""66.87.82.141"",""referred"":false}"
2015-01-31T20:22:12.980Z,90167100000000000,open,"""2015-01-31T20:25:54.793Z""",89910500000000000,"{""ip"":""172.56.3.182"",""referred"":false}"
2015-01-31T20:21:21.337Z,90166900000000000,referred session,"""2015-01-31T20:23:52.227Z""",90166600000000000,"{""ip"":""98.117.89.126""}"
2015-01-31T20:21:21.337Z,90166900000000000,install,"""2015-01-31T20:23:52.227Z""",90166600000000000,"{""ip"":""98.117.89.126"",""referred"":true}"
2015-01-31T20:16:14.240Z,90165600000000000,open,"""2015-01-31T20:17:11.679Z""",86623100000000000,"{""ip"":""166.170.33.216"",""referred"":false}"
2015-01-31T20:13:41.204Z,90164900000000000,open,"""2015-01-31T20:14:44.054Z""",86623100000000000,"{""ip"":""166.170.33.216"",""referred"":false}"
2015-01-31T20:12:11.115Z,90164600000000000,open,"""2015-01-31T20:14:01.556Z""",90123400000000000,"{""ip"":""70.192.200.250"",""referred"":false}"
2015-01-31T20:10:46.778Z,90164200000000000,open,"""2015-01-31T20:27:06.342Z""",89908900000000000,"{""ip"":""66.44.22.172"",""referred"":false}"
2015-01-31T20:10:28.979Z,90164100000000000,install,"""2015-01-31T20:22:21.668Z""",90164100000000000,"{""ip"":""66.87.82.141"",""referred"":false}"
2015-01-31T20:09:53.402Z,90164000000000000,open,null,90156000000000000,"{""ip"":""70.208.153.227"",""referred"":false}"
2015-01-31T20:07:23.160Z,90163300000000000,open,"""2015-01-31T20:07:23.939Z""",90163300000000000,"{""ip"":""166.170.34.46"",""referred"":false}"
2015-01-31T20:07:08.825Z,90163300000000000,install,"""2015-01-31T20:07:09.381Z""",90163300000000000,"{""ip"":""166.170.34.46"",""referred"":false}"
2015-01-31T19:52:56.258Z,90159700000000000,open,"""2015-01-31T19:53:55.005Z""",90159700000000000,"{""ip"":""98.218.68.236"",""referred"":false}"
2015-01-31T19:52:53.213Z,90159700000000000,install,"""2015-01-31T19:52:54.099Z""",90159700000000000,"{""ip"":""98.218.68.236"",""referred"":false}"
2015-01-31T19:49:03.737Z,90158700000000000,open,"""2015-01-31T19:49:30.358Z""",90150000000000000,"{""ip"":""108.18.216.16"",""referred"":false}"
2015-01-31T19:47:50.731Z,90158400000000000,open,null,88642900000000000,"{""ip"":""73.163.35.25"",""referred"":false}"
2015-01-31T19:47:27.998Z,90158300000000000,install,"""2015-01-31T19:49:51.290Z""",90158300000000000,"{""ip"":""69.143.206.160"",""referred"":false}"
2015-01-31T19:46:05.530Z,90158000000000000,open,"""2015-01-31T19:47:39.131Z""",88642900000000000,"{""ip"":""73.163.35.25"",""referred"":false}"
2015-01-31T19:40:05.101Z,90156500000000000,open,"""2015-01-31T20:09:53.082Z""",90156000000000000,"{""ip"":""66.44.30.39"",""referred"":false}"
2015-01-31T19:40:02.891Z,90156500000000000,referred session,"""2015-01-31T19:40:03.182Z""",90156000000000000,"{""ip"":""66.44.30.39""}"
2015-01-31T19:40:02.890Z,90156500000000000,install,"""2015-01-31T19:40:03.182Z""",90156000000000000,"{""ip"":""66.44.30.39"",""referred"":true}"
2015-01-31T19:35:35.172Z,90155300000000000,open,"""2015-01-31T19:40:28.415Z""",null,"{""ip"":""71.178.248.169"",""referred"":false}"
2015-01-31T19:33:40.563Z,90154900000000000,open,"""2015-01-31T19:33:46.121Z""",89896000000000000,"{""ip"":""184.151.63.229"",""referred"":false}"
2015-01-31T19:32:15.973Z,90154500000000000,open,"""2015-01-31T19:34:10.236Z""",90148300000000000,"{""ip"":""108.18.216.16"",""referred"":false}"
2015-01-31T19:27:11.194Z,90153200000000000,referred session,"""2015-01-31T19:29:11.591Z""",90142200000000000,"{""ip"":""70.192.204.162""}"
2015-01-31T19:27:11.193Z,90153200000000000,install,"""2015-01-31T19:29:11.591Z""",90142200000000000,"{""ip"":""70.192.204.162"",""referred"":true}"
2015-01-31T19:24:04.679Z,90152400000000000,open,"""2015-01-31T19:24:14.747Z""",90150600000000000,"{""ip"":""70.192.212.178"",""referred"":false}"
2015-01-31T19:23:41.915Z,90152400000000000,open,"""2015-01-31T19:24:04.365Z""",90150600000000000,"{""ip"":""70.192.212.178"",""referred"":false}"
2015-01-31T19:21:44.848Z,90151900000000000,open,"""2015-01-31T19:24:56.250Z""",90151800000000000,"{""ip"":""96.255.98.86"",""referred"":false}"
2015-01-31T19:21:36.660Z,90151800000000000,install,"""2015-01-31T19:21:37.061Z""",90151800000000000,"{""ip"":""96.255.98.86"",""referred"":false}"
2015-01-31T19:19:09.794Z,90151200000000000,open,"""2015-01-31T19:19:30.470Z""",90150000000000000,"{""ip"":""108.18.216.16"",""referred"":false}"
2015-01-31T19:16:57.685Z,90150700000000000,open,"""2015-01-31T19:23:32.237Z""",90150600000000000,"{""ip"":""70.192.212.178"",""referred"":false}"
2015-01-31T19:16:53.741Z,90150600000000000,install,"""2015-01-31T19:16:53.844Z""",90150600000000000,"{""ip"":""70.192.212.178"",""referred"":false}"
2015-01-31T19:14:17.474Z,90150000000000000,install,"""2015-01-31T19:14:22.054Z""",90150000000000000,"{""ip"":""108.18.216.16"",""referred"":false}"
2015-01-31T19:13:37.147Z,90149800000000000,open,"""2015-01-31T19:13:45.409Z""",90148800000000000,"{""ip"":""166.170.33.121"",""referred"":false}"
2015-01-31T19:12:55.380Z,90149600000000000,open,"""2015-01-31T19:13:36.189Z""",90148800000000000,"{""ip"":""166.170.33.121"",""referred"":false}"
2015-01-31T19:12:09.887Z,90149400000000000,open,"""2015-01-31T19:32:15.759Z""",90148300000000000,"{""ip"":""108.18.216.16"",""referred"":false}"
2015-01-31T19:09:58.986Z,90148900000000000,open,"""2015-01-31T19:12:50.969Z""",90148800000000000,"{""ip"":""166.170.33.121"",""referred"":false}"
2015-01-31T19:09:44.356Z,90148800000000000,install,"""2015-01-31T19:09:44.650Z""",90148800000000000,"{""ip"":""166.170.33.121"",""referred"":false}"
2015-01-31T19:07:43.622Z,90148300000000000,install,"""2015-01-31T19:12:09.753Z""",90148300000000000,"{""ip"":""108.18.216.16"",""referred"":false}"
2015-01-31T19:05:09.796Z,90147700000000000,referred session,"""2015-01-31T19:08:12.755Z""",88716600000000000,"{""ip"":""76.100.92.33""}"
2015-01-31T19:05:09.796Z,90147700000000000,install,"""2015-01-31T19:08:12.755Z""",88716600000000000,"{""ip"":""76.100.92.33"",""referred"":true}"
2015-01-31T19:02:06.432Z,90146900000000000,open,"""2015-01-31T19:02:14.686Z""",90146900000000000,"{""ip"":""66.108.184.126"",""referred"":false}"
2015-01-31T18:56:59.543Z,90145600000000000,open,"""2015-01-31T19:00:45.301Z""",88629900000000000,"{""ip"":""166.170.23.42"",""referred"":false}"
2015-01-31T18:42:41.638Z,90142000000000000,open,null,90141400000000000,"{""ip"":""69.140.22.210"",""referred"":false}"
2015-01-31T18:41:12.126Z,90141700000000000,open,"""2015-01-31T18:42:41.475Z""",90141400000000000,"{""ip"":""69.140.22.210"",""referred"":false}"
2015-01-31T18:40:02.597Z,90141400000000000,install,"""2015-01-31T18:40:03.268Z""",90141400000000000,"{""ip"":""69.140.22.210"",""referred"":false}"
2015-01-31T18:38:18.699Z,90140900000000000,install,"""2015-01-31T18:43:03.519Z""",90140900000000000,"{""ip"":""166.171.59.78"",""referred"":false}"
2015-01-31T18:35:20.001Z,90140200000000000,open,"""2015-01-31T18:35:28.106Z""",78649600000000000,"{""ip"":""172.56.27.135"",""referred"":false}"
2015-01-31T18:23:34.421Z,90137200000000000,open,null,90137200000000000,"{""ip"":""166.170.33.208"",""referred"":false}"
2015-01-31T18:23:24.268Z,90137200000000000,install,"""2015-01-31T18:23:24.897Z""",90137200000000000,"{""ip"":""166.170.33.208"",""referred"":false}"
2015-01-31T18:22:50.839Z,90137000000000000,open,"""2015-01-31T18:29:21.298Z""",89341400000000000,"{""ip"":""94.234.170.188"",""referred"":false}"
2015-01-31T18:19:58.117Z,90136300000000000,open,"""2015-01-31T18:35:19.742Z""",78649600000000000,"{""ip"":""172.56.27.135"",""referred"":false}"
2015-01-31T18:19:57.071Z,90136300000000000,open,"""2015-01-31T18:19:57.566Z""",78649600000000000,"{""ip"":""172.56.27.135"",""referred"":false}"
2015-01-31T18:07:28.133Z,90133200000000000,open,"""2015-01-31T18:07:40.429Z""",null,"{""ip"":""71.178.248.169"",""referred"":false}"
2015-01-31T18:05:55.767Z,90132800000000000,open,"""2015-01-31T18:06:27.967Z""",87273400000000000,"{""ip"":""70.192.207.21"",""referred"":false}"
2015-01-31T18:01:28.926Z,90131700000000000,open,null,90123800000000000,"{""ip"":""73.180.212.228"",""referred"":false}"
2015-01-31T18:00:51.968Z,90131500000000000,open,"""2015-01-31T18:01:11.677Z""",90123800000000000,"{""ip"":""73.180.212.228"",""referred"":false}"
2015-01-31T18:00:32.899Z,90131400000000000,open,"""2015-01-31T18:00:58.783Z""",90131400000000000,"{""ip"":""73.213.58.254"",""referred"":false}"
2015-01-31T17:57:55.842Z,90130800000000000,open,"""2015-01-31T17:59:03.772Z""",90123800000000000,"{""ip"":""73.180.212.228"",""referred"":false}"
2015-01-31T17:55:52.404Z,90130200000000000,open,"""2015-01-31T17:57:54.573Z""",90123800000000000,"{""ip"":""73.180.212.228"",""referred"":false}"
2015-01-31T17:54:14.246Z,90129800000000000,open,"""2015-01-31T17:54:22.071Z""",90123800000000000,"{""ip"":""73.180.212.228"",""referred"":false}"
2015-01-31T17:54:01.261Z,90129800000000000,open,null,86448700000000000,"{""ip"":""66.87.81.53"",""referred"":false}"
2015-01-31T17:53:58.736Z,90129800000000000,open,"""2015-01-31T17:54:01.751Z""",90129600000000000,"{""ip"":""99.42.29.64"",""referred"":false}"
2015-01-31T17:53:29.083Z,90129600000000000,open,"""2015-01-31T17:53:57.481Z""",90129600000000000,"{""ip"":""99.42.29.64"",""referred"":false}"
2015-01-31T17:53:26.681Z,90129600000000000,install,"""2015-01-31T17:53:27.215Z""",90129600000000000,"{""ip"":""99.42.29.64"",""referred"":false}"
2015-01-31T17:52:09.180Z,90129300000000000,open,"""2015-01-31T17:53:33.030Z""",90123800000000000,"{""ip"":""73.180.212.228"",""referred"":false}"
2015-01-31T17:51:45.535Z,90129200000000000,open,"""2015-01-31T17:52:08.965Z""",90123800000000000,"{""ip"":""73.180.212.228"",""referred"":false}"
2015-01-31T17:51:40.820Z,90129200000000000,referred session,"""2015-01-31T17:51:41.449Z""",90123800000000000,"{""ip"":""73.180.212.228""}"
2015-01-31T17:51:40.819Z,90129200000000000,install,"""2015-01-31T17:51:41.449Z""",90123800000000000,"{""ip"":""73.180.212.228"",""referred"":true}"
2015-01-31T17:44:56.915Z,90127500000000000,open,"""2015-01-31T17:45:05.224Z""",null,"{""ip"":""70.192.202.44"",""referred"":false}"
2015-01-31T17:42:50.536Z,90127000000000000,open,"""2015-01-31T17:42:51.498Z""",89896000000000000,"{""ip"":""65.94.194.145"",""referred"":false}"
2015-01-31T17:39:09.211Z,90126000000000000,open,"""2015-01-31T17:39:10.374Z""",90123400000000000,"{""ip"":""70.192.200.250"",""referred"":false}"
2015-01-31T17:31:07.956Z,90124000000000000,open,"""2015-01-31T17:31:09.481Z""",90123900000000000,"{""ip"":""67.168.217.234"",""referred"":false}"
2015-01-31T17:31:01.456Z,90124000000000000,open,"""2015-01-31T17:31:02.387Z""",90123900000000000,"{""ip"":""67.168.217.234"",""referred"":false}"
2015-01-31T17:30:42.508Z,90123900000000000,install,"""2015-01-31T17:30:56.902Z""",90123900000000000,"{""ip"":""67.168.217.234"",""referred"":false}"
2015-01-31T17:30:41.717Z,90123900000000000,install,"""2015-01-31T17:31:13.960Z""",90123900000000000,"{""ip"":""162.234.48.64"",""referred"":false}"
2015-01-31T17:28:45.198Z,90123400000000000,open,"""2015-01-31T17:28:58.403Z""",90123400000000000,"{""ip"":""70.192.200.250"",""referred"":false}"
2015-01-31T17:28:34.736Z,90123400000000000,install,"""2015-01-31T17:28:34.811Z""",90123400000000000,"{""ip"":""70.192.200.250"",""referred"":false}"
2015-01-31T17:24:32.774Z,90122400000000000,open,null,null,"{""ip"":""108.31.140.174"",""referred"":false}"
2015-01-31T17:22:48.149Z,90121900000000000,open,"""2015-01-31T17:23:59.888Z""",90121900000000000,"{""ip"":""69.250.210.197"",""referred"":false}"
2015-01-31T17:22:44.230Z,90121900000000000,install,"""2015-01-31T17:22:44.426Z""",90121900000000000,"{""ip"":""69.250.210.197"",""referred"":false}"
2015-01-31T17:11:58.091Z,90119200000000000,open,null,90117400000000000,"{""ip"":""166.171.57.124"",""referred"":false}"
2015-01-31T17:11:40.629Z,90119100000000000,open,"""2015-01-31T17:11:40.690Z""",90117400000000000,"{""ip"":""166.171.57.124"",""referred"":false}"
2015-01-31T17:05:03.280Z,90117500000000000,open,"""2015-01-31T17:08:30.990Z""",90117400000000000,"{""ip"":""166.171.57.124"",""referred"":false}"
2015-01-31T17:04:59.141Z,90117400000000000,install,"""2015-01-31T17:04:59.472Z""",90117400000000000,"{""ip"":""166.171.57.124"",""referred"":false}"
2015-01-31T17:03:17.568Z,90117000000000000,open,null,90115000000000000,"{""ip"":""96.253.101.128"",""referred"":false}"
2015-01-31T16:59:34.269Z,90116100000000000,open,null,90115000000000000,"{""ip"":""96.253.101.128"",""referred"":false}"
2015-01-31T16:59:32.475Z,90116100000000000,referred session,"""2015-01-31T16:59:33.057Z""",90115000000000000,"{""ip"":""96.253.101.128""}"
2015-01-31T16:59:32.474Z,90116100000000000,install,"""2015-01-31T16:59:33.057Z""",90115000000000000,"{""ip"":""96.253.101.128"",""referred"":true}"
2015-01-31T16:58:30.580Z,90115800000000000,open,"""2015-01-31T16:58:39.862Z""",null,"{""ip"":""69.138.161.18"",""referred"":false}"
2015-01-31T16:47:32.225Z,90113100000000000,open,null,90110900000000000,"{""ip"":""68.50.207.82"",""referred"":false}"
2015-01-31T16:39:29.369Z,90111000000000000,install,"""2015-01-31T16:39:50.527Z""",90111000000000000,"{""ip"":""166.171.59.215"",""referred"":false}"
2015-01-31T16:38:58.177Z,90110900000000000,install,"""2015-01-31T16:39:09.190Z""",90110900000000000,"{""ip"":""68.50.207.82"",""referred"":false}"
2015-01-31T16:38:57.054Z,90110900000000000,install,"""2015-01-31T16:41:25.235Z""",90110900000000000,"{""ip"":""189.242.18.129"",""referred"":false}"
2015-01-31T16:27:36.742Z,90108000000000000,install,"""2015-01-31T16:27:43.004Z""",90108000000000000,"{""ip"":""66.87.81.167"",""referred"":false}"
2015-01-31T16:24:20.707Z,90107200000000000,open,"""2015-01-31T16:24:20.917Z""",74162400000000000,"{""ip"":""166.171.58.218"",""referred"":false}"
2015-01-31T16:21:46.307Z,90106600000000000,open,"""2015-01-31T16:22:57.999Z""",74162400000000000,"{""ip"":""166.171.58.218"",""referred"":false}"
2015-01-31T16:20:02.000Z,90106100000000000,open,"""2015-01-31T16:20:11.564Z""",90106100000000000,"{""ip"":""166.172.186.104"",""referred"":false}"
2015-01-31T16:19:46.121Z,90106100000000000,install,"""2015-01-31T16:19:46.755Z""",90106100000000000,"{""ip"":""166.172.186.104"",""referred"":false}"
2015-01-31T16:18:25.181Z,90105700000000000,install,null,90105700000000000,"{""ip"":""162.230.189.52"",""referred"":false}"
2015-01-31T16:04:27.623Z,90102200000000000,open,"""2015-01-31T16:05:18.303Z""",90102200000000000,"{""ip"":""69.250.209.111"",""referred"":false}"
2015-01-31T16:04:19.374Z,90102200000000000,install,"""2015-01-31T16:04:20.045Z""",90102200000000000,"{""ip"":""69.250.209.111"",""referred"":false}"
2015-01-31T15:57:14.184Z,90100400000000000,open,"""2015-01-31T15:59:33.229Z""",90099300000000000,"{""ip"":""70.208.142.235"",""referred"":false}"
2015-01-31T15:54:34.336Z,90099700000000000,open,"""2015-01-31T15:57:13.658Z""",90099300000000000,"{""ip"":""69.143.226.124"",""referred"":false}"
2015-01-31T15:54:26.164Z,90099700000000000,referred session,"""2015-01-31T15:54:26.794Z""",90099300000000000,"{""ip"":""69.143.226.124""}"
2015-01-31T15:54:26.163Z,90099700000000000,install,"""2015-01-31T15:54:26.794Z""",90099300000000000,"{""ip"":""69.143.226.124"",""referred"":true}"
2015-01-31T15:54:21.732Z,90099700000000000,install,"""2015-01-31T15:54:22.096Z""",90099700000000000,"{""ip"":""70.192.200.57"",""referred"":false}"
2015-01-31T15:17:52.029Z,90090500000000000,referred session,"""2015-01-31T15:18:09.181Z""",90086200000000000,"{""ip"":""66.87.80.128""}"
2015-01-31T15:17:52.029Z,90090500000000000,install,"""2015-01-31T15:18:09.181Z""",90086200000000000,"{""ip"":""66.87.80.128"",""referred"":true}"
2015-01-31T15:12:07.181Z,90089000000000000,open,null,89798300000000000,"{""ip"":""72.188.163.89"",""referred"":false}"
2015-01-31T15:04:02.003Z,90087000000000000,open,"""2015-01-31T15:04:27.019Z""",90086100000000000,"{""ip"":""70.208.151.56"",""referred"":false}"
2015-01-31T15:00:32.295Z,90086100000000000,open,"""2015-01-31T15:01:31.910Z""",90086100000000000,"{""ip"":""70.208.151.56"",""referred"":false}"
2015-01-31T15:00:26.107Z,90086100000000000,install,"""2015-01-31T15:00:26.764Z""",90086100000000000,"{""ip"":""70.208.151.56"",""referred"":false}"
2015-01-31T14:48:22.766Z,90083100000000000,install,"""2015-02-01T00:12:08.823Z""",90083100000000000,"{""ip"":""71.199.178.250"",""referred"":false}"
2015-01-31T14:27:33.116Z,90077800000000000,install,"""2015-01-31T14:27:50.341Z""",90077800000000000,"{""ip"":""71.62.228.185"",""referred"":false}"
2015-01-31T14:19:09.062Z,90075700000000000,open,"""2015-01-31T14:19:12.194Z""",88860500000000000,"{""ip"":""166.171.59.77"",""referred"":false}"
2015-01-31T14:17:46.081Z,90075400000000000,open,"""2015-01-31T14:19:08.818Z""",88860500000000000,"{""ip"":""166.171.59.77"",""referred"":false}"
2015-01-31T14:17:31.236Z,90075300000000000,open,null,89889600000000000,"{""ip"":""69.250.210.83"",""referred"":false}"
2015-01-31T13:36:47.770Z,90065000000000000,install,"""2015-01-31T13:36:58.712Z""",90065000000000000,"{""ip"":""69.243.251.237"",""referred"":false}"
2015-01-31T13:07:46.198Z,90057700000000000,open,"""2015-01-31T13:08:18.990Z""",89501200000000000,"{""ip"":""63.110.26.25"",""referred"":false}"
2015-01-31T13:03:31.230Z,90056700000000000,open,"""2015-01-31T13:03:56.280Z""",89168600000000000,"{""ip"":""70.208.130.165"",""referred"":false}"
2015-01-31T12:55:39.562Z,90054700000000000,install,"""2015-01-31T12:56:10.561Z""",90054700000000000,"{""ip"":""70.215.130.69"",""referred"":false}"
2015-01-31T12:31:52.841Z,90048700000000000,open,"""2015-01-31T12:33:34.383Z""",90048700000000000,"{""ip"":""166.170.33.248"",""referred"":false}"
2015-01-31T12:31:40.997Z,90048700000000000,install,"""2015-01-31T12:31:41.700Z""",90048700000000000,"{""ip"":""166.170.33.248"",""referred"":false}"
2015-01-31T11:47:29.728Z,90037500000000000,referred session,"""2015-01-31T11:53:27.180Z""",90037400000000000,"{""ip"":""96.255.104.16""}"
2015-01-31T11:47:29.728Z,90037500000000000,install,"""2015-01-31T11:53:27.180Z""",90037400000000000,"{""ip"":""96.255.104.16"",""referred"":true}"
2015-01-31T10:31:21.077Z,90018400000000000,open,"""2015-01-31T10:31:25.234Z""",86541700000000000,"{""ip"":""172.56.11.31"",""referred"":false}"
2015-01-31T08:10:04.175Z,89982800000000000,open,null,89982600000000000,"{""ip"":""70.197.194.1"",""referred"":false}"
2015-01-31T08:09:12.950Z,89982600000000000,install,"""2015-01-31T08:09:59.340Z""",89982600000000000,"{""ip"":""70.197.194.1"",""referred"":false}"
2015-01-31T07:39:50.849Z,89975200000000000,install,"""2015-01-31T07:39:55.491Z""",89975200000000000,"{""ip"":""85.165.173.215"",""referred"":false}"
2015-01-31T07:10:48.822Z,89967900000000000,install,"""2015-01-31T07:12:15.994Z""",89967900000000000,"{""ip"":""180.4.91.195"",""referred"":false}"
2015-01-31T06:48:45.529Z,89962400000000000,open,"""2015-01-31T06:48:57.885Z""",89824700000000000,"{""ip"":""70.208.132.145"",""referred"":false}"
2015-01-31T06:47:47.542Z,89962100000000000,open,"""2015-01-31T06:47:55.644Z""",null,"{""ip"":""108.67.13.85"",""referred"":false}"
2015-01-31T06:39:10.353Z,89960000000000000,open,"""2015-01-31T06:39:10.570Z""",86326100000000000,"{""ip"":""108.30.205.102"",""referred"":false}"
2015-01-31T06:13:36.525Z,89953500000000000,open,"""2015-01-31T06:13:49.796Z""",89953400000000000,"{""ip"":""71.245.56.39"",""referred"":false}"
2015-01-31T06:13:19.190Z,89953400000000000,install,"""2015-01-31T06:13:19.571Z""",89953400000000000,"{""ip"":""71.245.56.39"",""referred"":false}"
2015-01-31T06:06:38.854Z,89951800000000000,install,"""2015-01-31T06:08:55.117Z""",89951800000000000,"{""ip"":""96.255.58.198"",""referred"":false}"
2015-01-31T05:51:26.792Z,89947900000000000,open,null,89356000000000000,"{""ip"":""70.195.136.61"",""referred"":false}"
2015-01-31T05:42:27.394Z,89945700000000000,open,"""2015-01-31T05:42:50.846Z""",88322300000000000,"{""ip"":""70.196.140.131"",""referred"":false}"
2015-01-31T05:36:59.371Z,89944300000000000,open,"""2015-01-31T05:37:05.300Z""",89931800000000000,"{""ip"":""166.170.35.177"",""referred"":false}"
2015-01-31T05:25:18.439Z,89941400000000000,open,"""2015-01-31T05:25:25.183Z""",89941400000000000,"{""ip"":""108.28.66.69"",""referred"":false}"
2015-01-31T05:19:25.289Z,89939900000000000,open,"""2015-01-31T05:19:37.303Z""",89901900000000000,"{""ip"":""166.171.58.59"",""referred"":false}"
2015-01-31T05:16:56.848Z,89939300000000000,open,"""2015-01-31T05:17:37.795Z""",87386400000000000,"{""ip"":""70.192.206.89"",""referred"":false}"
